1,148.86,-3.1165,-7.8869,-19.344,-6.4377,-6.1423,-2.2478,7.7324,-0.31184,2.4298,-1.8169,0.88901,-11.27,-6.3428,-12.889,1.8463,-5.3474,-11.43,-3.305,0.09307,0.54991,5.4715,4.7696,3.7534,-7.1771,12.232,-0.75925,2.3861,-0.95074,-2.9506,-3.7749,4.0813,4.1032,2.2978,-6.0834,0.37491,-2.1077,-0.61394,-4.0228,4.9138,-0.1882,-3.0769,-2.5253,-8.8336,-0.6552,-0.77558,-3.5684,-3.503,0.89666,11.532,0.25481,-3.9789,6.9432,-8.6421,-2.1738,-0.65802,3.1236,-10.596,-0.93586,-0.37799,4.0182,2.1447,-5.0909,5.2132,-11.961,-9.3191,-5.5858,-1.9117,8.6506,-5.2485,2.4889,1.9075,-1.8996,4.1177,4.9419,8.1948,-0.93793,10.547,4.4968,-1.5058,6.3305,1.1122,9.7339,5.5154,-12.486,6.3046,-0.95333,1.8777,4.9022,-3.1793,-10.366,2.2115,7.5329,3.9726,-0.99915,4.6509,-1.8447,-0.55671,-1.2303,3.5133,7.7996,-5.2484,0.6391,3.7274,5.278,1.7051,-1.6313,-2.8922,-6.3175,6.6864,-0.23156,-11.327,-4.5356,9.6743,-0.38284,8.1449,3.2639,3.912,8.6195,-6.6511,-1.858,1.8893,-0.89786,-2.9857,3.5691,-0.81264,6.2391,-6.0021,-11.839,-8.4069,-2.5729,3.732,-5.672,4.8779,4.3693,2.0678,4.3353,1.7951,4.2159,7.5282,-0.70794,7.0719,0.41424,-2.7761,6.1151,-6.6836,4.0385,-6.1147,-10.507,-0.078687,2.6585,-3.2721,3.5855,3.6066,-5.3418,-7.2864,4.2092,-2.6684,2.543,2.8679,7.9193,-1.9353,5.1102,-4.0917,-2.7738,7.2947,-0.48211,-4.1007,0.52746,1.8785,9.4602,2.5544,11.018,-3.9223,-3.1889,2.0554,-4.4929,-3.1183,0.24988,0.43759,4.8273,1.6102,0.77707,1.3353,9.5768,-2.4493,-4.0705,-5.7758,8.1918,6.3111,-1.071,-9.4475,2.8946,-1.8074,1.6883,9.3607,-4.0362,12.339,-6.4612,-6.9977,2.4879,1.1791,-2.2895,0.62977
1,146.9,6.1283,-1.6835,3.0583,1.0915,1.2506,-4.7153,0.61251,-5.0011,-2.6103,-7.6243,-4.5465,-3.6464,-9.4515,-4.3508,0.14692,-12.444,-3.7477,7.3487,0.99152,-4.8356,3.6721,4.6561,5.2466,1.4497,-3.6391,-6.9445,0.056791,-18.241,-0.48,0.87157,-6.7482,-5.5127,-0.65224,-8.828,2.8924,-1.0897,10.6,0.15769,-4.0738,1.9552,-7.8223,-1.582,10.3,4.4195,-6.136,-4.9873,-0.17072,-6.177,5.94,6.2744,-6.4195,1.3581,-5.1431,-0.65652,-2.7973,0.57691,5.8842,-2.438,4.5296,0.69036,-2.8256,-2.5736,7.3569,-8.688,2.6212,-7.2742,-0.90865,-0.60293,1.4488,0.28626,3.8284,8.3503,6.2395,-8.2791,-4.5765,3.2358,-8.2387,7.9804,-2.2879,5.114,-1.7236,-4.632,-2.4479,-2.9732,5.8899,4.6575,-5.6443,0.90881,6.2297,15.36,5.6695,1.6736,7.1303,3.3376,1.0218,-2.1075,-8.1638,7.4709,4.9465,7.8943,4.9616,3.02,-8.3532,4.5007,-9.9341,-3.2178,-9.8582,-7.5113,2.6068,11.545,-0.58939,-0.043112,1.4799,-0.39432,-2.5074,0.10966,1.3614,-4.782,-0.61265,9.5521,-0.53128,-3.5033,-0.23627,12.882,-1.6676,0.10526,3.5459,-5.893,-1.4569,-11.118,-5.4135,-3.5854,-1.3794,-15.654,4.6806,-3.1955,-0.74546,2.2089,0.20366,-5.426,-9.4379,-1.2427,-4.5382,1.2942,-5.8359,-5.1973,7.5118,-0.57024,5.4253,-3.7302,4.1235,-0.84891,5.955,1.6479,6.0823,13.104,0.76308,-3.1754,5.7154,7.9065,0.93454,-9.3247,12.216,15.582,-1.6487,-1.9114,-2.6169,3.9418,6.5403,-0.9438,-1.4035,2.2359,5.1049,-2.4254,-6.032,3.4112,6.0037,6.1489,1.9362,-5.3503,-2.7576,2.3783,-8.9264,-0.34153,-0.9361,-2.1449,2.172,1.1857,2.2748,-0.61467,3.7248,-3.6342,-2.8053,0.58086,9.0933,5.8226,0.58892,5.6943,-8.1748,0.52286,-2.1908,-2.4697,-1.0456
1,132.22,6.3693,-2.4336,-3.7914,-5.6938,-3.1585,-5.3614,-18.33,-5.8705,4.8109,-5.9783,2.4656,5.4401,-5.3762,1.3903,-5.6576,-4.1642,-11.557,1.2981,-4.3498,-4.6927,-6.5878,-3.2643,7.1105,-9.8041,0.13211,2.116,-4.9544,5.284,-0.33997,5.3282,-7.5313,-7.573,-8.6043,-1.9323,1.7731,-5.4533,11.796,-15.703,-15.01,5.6504,0.67316,0.3193,-3.8407,1.5348,-3.1077,4.6377,-9.7438,-4.7466,3.4344,-4.3803,9.7875,7.6371,10.231,-9.4283,-0.67028,-1.8393,15.163,10.624,3.6251,-1.7367,13.892,1.6194,-7.5584,-1.2759,6.2734,2.3537,-0.10185,4.6119,-3.9855,7.0684,0.96701,-5.2415,6.9774,-0.46571,-0.23648,9.206,8.366,-3.8621,7.2719,6.4611,9.0184,2.1042,7.4643,-1.4665,-3.5352,-1.2313,-0.84419,4.4905,-17.355,-5.6932,-5.4894,-2.3334,1.5748,1.5398,3.2285,0.50168,-4.2554,2.3393,-1.4033,8.5434,7.4957,4.3068,0.86716,-5.8831,-5.5923,-0.7967,-3.9075,-3.9442,5.0208,-2.1823,7.8826,0.6447,1.2936,4.1237,-0.89755,1.7995,-1.7885,-8.497,-6.383,-1.4327,2.714,5.1441,-16.464,5.1525,1.5269,-1.4086,-1.1508,7.1285,-5.8401,-9.188,-10.191,-1.3201,3.6818,0.32918,-3.9838,4.7432,-0.48091,3.589,1.0851,-5.5284,9.1362,-0.83006,-4.6661,-1.2505,-1.6675,2.1766,12.389,1.873,-1.0334,-2.7174,-1.2246,-0.047523,-2.8637,0.78598,-4.8143,-3.2789,2.2834,2.7314,7.5983,-2.0984,1.2443,-4.8861,-0.96331,8.0037,-6.3334,6.1572,-14.035,3.2869,0.83117,6.9709,7.122,-5.2143,10.466,6.8437,-5.6595,2.0662,8.2753,-3.2985,4.3518,1.1233,-4.8709,-3.5202,-3.37,-0.42465,-6.7832,0.84973,-4.962,-1.5563,9.3077,2.2563,1.0062,3.8131,-2.2727,-4.7429,-3.0398,-1.0376,-5.2044,-0.93447,-6.389,-3.5382,0.41179,2.3433,5.023
1,142.72,-13.3,-2.8521,4.8533,-8.2497,6.4222,-6.2242,-9.9927,-6.0213,-4.9439,-4.9631,-2.1337,-5.0207,-0.66638,-6.84,-13.92,-4.7631,-2.9918,-10.036,-1.4044,10.339,3.7837,-4.824,-7.0895,-15.031,-5.9871,-1.832,-12.657,-3.1153,-2.3775,3.7113,-1.3036,-1.3185,-3.3654,-13.606,6.203,-6.3977,-9.1737,-3.2414,-3.9651,0.48119,8.5801,2.7629,-2.7793,-3.0819,10.683,-3.6698,-0.99619,-3.6909,8.1388,4.101,0.59833,0.41295,-0.66899,8.2593,23.084,-6.2792,10.648,-7.0989,11.074,8.3251,4.6879,2.4958,7.9959,-8.3651,-1.8387,4.5655,-2.8303,-5.2439,2.9395,2.8778,11.432,-6.8198,3.2451,4.1599,-4.8521,-5.3801,9.2204,3.351,-2.5747,0.84557,-1.224,1.6818,-5.1968,-0.73602,-0.58175,-0.60963,-10.838,-11.421,4.228,0.16831,4.6506,-3.7304,5.3264,3.4386,-1.6622,-1.695,4.3586,7.3174,-3.089,6.6373,-3.3557,-4.1291,-1.0861,-7.3427,3.0039,-3.2489,-3.1888,5.2434,5.3265,1.2442,-5.7857,3.4614,9.0207,1.8711,-0.75513,4.8889,-15.616,3.0571,-0.97088,-5.3936,1.8757,-1.2167,4.6225,-8.042,-8.4871,6.9403,-2.2829,1.5109,1.4283,6.7063,-2.8772,6.1941,4.4505,-2.8213,7.9357,4.9282,-10.309,-6.9338,4.8202,1.6493,-2.4841,-4.7993,0.9082,-0.27024,-3.6383,2.2591,8.586,-0.80806,0.49102,0.16093,2.0418,-2.9857,-6.1212,-4.6935,1.9365,2.991,3.95,-1.3352,9.2042,9.9235,7.1467,6.1036,-3.1808,3.9741,-18.406,11.613,-2.0812,2.4775,-2.1831,-2.3074,-4.8815,0.079739,-5.3175,-6.8822,-1.7905,-2.0496,3.3645,3.1249,9.7455,-3.9938,-1.2088,-6.0643,-0.17021,-3.4817,0.99282,3.5252,6.8227,5.1997,-5.5954,6.1572,-0.80417,6.4555,-0.24993,-0.070516,1.1753,0.48238,0.37556,-0.39873,8.183,-6.7961,0.88378,1.7792,-0.42468
1,135.96,-1.3068,-11.831,-6.5479,-0.79693,-6.6375,2.0511,-3.7552,-7.3466,0.087315,-1.6209,-4.7088,6.4775,-7.4228,-12.439,0.55713,-4.8283,2.8582,-5.5901,-8.8261,0.30182,1.9925,-12.129,0.10925,-6.2002,-3.7184,3.6924,16.494,-12.509,-4.6962,-10.948,2.6342,-4.6005,-5.2944,4.528,10.876,-1.8408,-8.8727,-3.503,-2.5522,6.3317,2.6023,3.2687,-0.59559,-3.7593,-2.8337,8.8889,-2.4514,10.83,-7.4651,10.331,-7.7886,6.1676,3.6181,0.095243,-5.7911,-8.8317,-2.3879,3.4844,11.703,-6.2061,8.4543,13.399,-4.2192,6.9421,10.055,12.011,-1.5428,7.5336,-5.0604,6.1902,-10.212,1.6983,-0.78226,-4.5646,-2.9864,3.5869,0.95777,4.2809,3.7566,2.401,5.9628,-4.5553,-2.5647,-6.8401,-15.859,-3.2265,3.153,0.39173,-5.6256,1.6696,-6.1715,-2.8757,5.4274,4.2227,-1.9334,1.9783,1.9159,-4.3535,4.2697,-2.6262,-2.0629,-0.33314,1.6567,8.3782,2.1557,-0.73967,8.6742,6.1855,5.5267,2.7962,-13.374,-7.9062,-6.1111,2.9304,5.677,-2.5117,0.75249,16.371,-1.8339,1.2982,-5.8544,-5.7549,0.95593,11.099,-1.3223,9.6676,4.4835,8.346,-2.5554,-1.3151,5.7211,-2.996,3.674,-6.5976,-7.6178,7.2378,3.4172,-1.8121,-12.838,-3.1702,5.6275,0.7687,-4.917,-2.5517,-9.03,-3.8164,-8.985,7.693,1.2961,-5.7182,-7.3553,5.7563,0.77474,2.6477,0.3955,0.92501,2.7143,11.433,2.3291,-4.7632,-3.997,-7.2312,-2.0894,-0.73183,-0.39882,1.3631,10.82,2.0331,8.526,-4.8317,-2.3995,4.1102,3.4952,11.252,-1.3317,4.3833,8.5927,-0.45118,1.5232,-3.3553,1.3418,-2.7019,-3.0795,4.457,-2.07,-8.0494,-0.34389,3.827,6.3444,-3.6784,6.1978,-1.2837,1.9964,4.3176,-6.2466,-2.9379,4.8479,7.6213,2.1394,7.7452,10.006,-5.3964,-3.172
1,133.49,-0.55697,-5.6482,8.5033,-1.6627,-3.2466,-5.7868,0.21023,-5.589,-6.6887,0.090172,-1.8857,-20.097,-1.7794,-1.8371,-6.464,5.7847,-2.0776,-8.0181,2.5259,-8.5128,-7.5845,-10.373,-0.27286,-1.7088,-0.038608,-5.2725,3.6182,1.6211,5.6501,-8.641,-7.6119,-3.0017,-0.73343,-2.3738,-2.9996,0.61182,4.3423,-3.3318,5.2609,4.447,3.0704,2.2619,4.4566,9.4287,-12.057,0.59856,-3.8774,4.416,2.5182,1.3312,8.0877,-6.9668,-5.3192,0.86744,-5.9252,10.992,8.8714,-0.69747,-4.285,0.43105,3.4806,3.3397,3.0201,-4.1146,-2.4095,-0.48399,-3.2149,-1.0534,-5.1309,-0.80386,-0.90145,4.4398,3.3133,0.18973,2.9814,-0.83006,-1.1836,14.106,12.269,0.041658,3.572,-2.2607,-3.6958,3.4473,-7.8652,-2.6358,4.3829,4.2974,-0.88955,-4.3099,1.1253,-4.4306,7.2111,-4.2775,-6.2531,0.82045,3.9506,4.4173,3.6788,-1.09,-1.2042,6.7454,8.6817,-6.7374,1.7425,8.8679,-0.83646,-3.0074,-3.2329,-13.513,6.4362,-2.2016,3.9992,0.20483,0.5542,-0.49899,1.6161,-4.6292,-12.581,-12.507,0.031067,3.1334,-13.152,6.7517,-2.9352,-0.268,-6.0457,1.3017,-3.0966,-8.1286,-9.1489,-10.956,1.9642,-0.64131,5.7357,-3.2778,2.2789,2.4555,2.3708,-6.7676,4.4669,6.0625,-7.3723,8.6614,3.7922,-0.81658,-5.6179,-11.638,-1.4168,10.23,1.7575,8.9236,4.7981,1.7189,10.93,-4.4625,3.3123,-3.2141,-2.7962,-3.3631,3.3841,-1.792,-2.5819,-6.6182,10.634,6.7608,8.8747,-10.562,11.407,-4.7411,0.80419,-3.019,2.0039,0.88532,-1.638,-5.8536,-10.335,-0.050841,-2.5947,10.496,9.1552,0.84729,11.83,-1.9398,-2.6342,3.9084,3.8146,-1.7313,-4.3723,7.8398,-5.8587,1.5383,-8.7217,8.0402,-4.264,-7.0413,0.22086,6.2754,0.49718,-9.2068,3.3388,-7.4997,-5.9154
1,140.85,-3.8264,-0.37124,-9.9238,-4.5111,-5.9504,4.317,7.0552,-2.8406,-8.4715,-1.2011,1.5356,-9.6557,9.6804,4.1414,-0.33368,-9.6296,-3.4163,-7.3577,-10.45,-6.4669,-2.1123,6.3635,-11.095,-5.0695,-10.418,5.1484,4.0426,-4.4964,-4.373,4.9529,6.6075,-7.1256,-0.72102,-0.80699,-1.7347,-0.78842,7.6592,0.6644,-6.9792,-0.066747,-1.6631,-3.6487,-1.1591,-3.6866,4.9364,0.45792,-4.2439,-0.11109,5.5723,-15.083,6.4921,0.72858,16.533,-15.911,6.8201,4.987,4.0861,2.114,-2.5253,9.0849,5.4809,4.6435,4.2672,-3.7964,3.0312,6.4893,8.624,-5.7707,3.9416,6.4989,4.4081,-1.5797,9.8772,4.7988,4.7144,3.6589,-5.5707,1.8846,-5.272,0.19241,-2.3122,-2.1868,-2.2295,-6.5299,1.3516,-0.449,4.2434,-5.8307,-5.2991,-3.6914,2.9266,0.76624,0.44706,-4.9274,-1.3144,-0.18111,4.9071,-6.6942,-1.3822,-7.5407,-11.887,2.688,-1.9892,-8.752,2.1639,8.9276,-0.882,7.3411,8.0897,-7.8575,0.6736,-3.4683,-13.145,-0.79922,-2.7344,4.8554,-0.96221,4.2332,11.508,4.7388,3.7532,0.4668,-9.2278,1.0784,3.7248,-2.9193,-7.492,2.638,0.59979,-5.0258,6.9583,-2.6113,-8.2195,12.186,-9.3058,2.0555,-2.2999,1.1624,9.858,-5.4479,4.6744,-1.6923,3.0512,-2.395,-6.0453,-8.4029,6.0663,4.5097,-6.9662,-7.0532,2.534,-6.683,-0.3812,-0.18943,7.7915,7.3744,9.1052,-7.3933,6.2244,7.3741,6.2128,-0.83339,-4.9191,-6.6119,-3.7487,9.2031,11.683,-4.1589,5.103,-5.7133,-0.28648,3.8844,6.9837,-2.1534,-8.3479,4.6555,-0.38584,2.1901,-6.4094,-4.7852,-3.6772,-4.1575,1.0829,3.883,1.7029,9.517,3.2786,10.812,-6.7009,2.5604,-8.9558,0.44527,6.4129,-4.9091,6.4461,-0.7351,-5.19,-2.5,-10.815,-2.9626,0.60021,-8.1,1.9497
1,132.35,-10.038,-6.9117,3.8991,-13.641,0.33587,-3.7864,-3.2461,-1.5111,7.1444,0.60732,-8.1198,1.0479,-3.1097,-4.4874,-11.463,-11.905,-2.0898,-8.64,2.042,-1.4429,-1.0766,-1.5358,-5.5161,2.9515,4.1253,-5.2468,-3.929,-0.25973,4.9738,2.5364,-1.6139,-7.8446,-4.5686,-4.6661,-0.88326,-1.4515,-1.9453,2.5946,1.0369,0.50026,3.8295,0.32454,0.94354,-1.8286,8.7124,-12.765,-6.1919,1.3311,-9.1936,-5.6415,5.3236,-2.4999,-7.3537,1.1685,0.58157,1.5265,7.0155,1.5335,2.2556,-0.4918,0.11194,3.7081,1.3765,12.106,-3.3065,-2.8163,5.74,-3.8439,-6.9168,0.67313,9.0779,-2.1327,2.1141,-8.3991,0.15822,-0.19545,2.3051,-6.4523,12.492,13.497,-4.8726,-5.5009,0.43212,-2.5653,3.2749,7.8916,-7.2427,-8.1442,8.1958,-9.5652,-3.1609,-1.3061,-2.5923,8.9762,-6.5702,0.22117,10.635,-3.4861,-1.3005,7.0295,-1.0044,1.121,-0.39027,-1.5414,-2.812,3.6432,7.2444,-1.094,-3.6376,9.1008,-0.91825,-9.5773,-5.5158,5.7966,0.77446,-10.853,-4.6415,-7.3436,6.0985,-0.38703,5.3369,1.581,12.22,-8.4321,-3.2011,-2.3504,-1.7975,1.861,-9.9706,9.8512,-7.7359,-3.9204,13.066,2.8243,-6.0511,-9.1958,3.9811,-1.226,7.9242,-0.29648,4.4995,8.1437,-4.797,-0.41214,5.2575,-1.9961,8.0715,-4.5263,-4.926,3.2861,1.5513,-9.2812,2.6946,2.0708,5.9232,-5.3246,2.1122,2.6182,6.1087,4.7333,8.2976,3.0423,-0.36921,1.6945,-0.22929,1.1577,3.2339,-5.1263,4.9557,10.927,4.7918,6.2925,-9.1263,-3.2087,-0.6796,-9.0329,-0.6477,1.7572,9.3732,2.4795,-2.2634,-8.9559,3.1758,4.2114,-1.4915,14.005,-1.9338,1.7541,-9.4017,-4.1218,-12.624,-7.354,-4.358,1.6241,-11.133,-1.2572,-8.8026,-0.98523,-0.26303,-9.3403,1.6516,0.19947,-5.9962
1,139.95,-4.5108,-2.8642,-2.6156,3.486,-3.5541,-0.6918,5.8934,-11.378,0.47849,-6.7329,7.017,2.7583,-5.7126,-12.382,-13.067,8.119,-4.0582,-0.20276,-3.449,-8.2246,1.9909,2.5048,-4.5551,1.2916,3.5025,0.77414,-9.6434,2.043,-6.2461,0.10672,-8.9788,-0.70111,7.8104,-2.2035,0.97999,-7.3883,0.61228,-3.8836,-4.6674,9.1087,-3.1682,1.9629,-6.4369,0.30985,-4.7543,0.21151,0.21009,-4.5767,2.6732,0.55472,3.8445,1.1968,7.2108,10.007,-7.2845,5.3572,-3.237,-3.0955,5.8934,2.2942,-1.6779,-0.34468,-7.5441,0.76196,-3.2006,9.3577,0.052799,0.19859,3.5537,1.9718,7.4196,-4.0315,3.1829,-0.81517,-8.9686,2.5864,9.9337,3.8357,3.2579,-11.241,-0.65424,-0.54962,-1.4647,-12.539,-12.194,15.121,-5.396,-6.7571,4.4073,4.7856,-4.7263,0.0042923,1.0846,-0.0022307,-8.9854,18.3,7.1575,4.8506,0.094202,-2.2588,-2.5769,3.249,-7.3835,-10.414,-13.694,7.3134,1.3809,4.0949,3.0739,3.1014,3.8815,1.1852,0.59772,-6.7334,3.5544,-2.983,-1.3883,-6.2611,-4.2886,-4.6027,-1.1165,2.4592,1.4924,3.2516,-9.6473,7.4263,-7.3958,0.88328,7.5292,-2.0627,4.607,1.1766,-0.25715,-1.3748,-7.0768,-9.3319,8.0992,-4.2092,-4.4885,1.1042,4.2181,0.17606,-8.6982,3.3795,0.27795,2.5313,5.3411,-2.9615,2.8677,13.127,-6.2517,-3.5876,0.58594,-9.3515,4.7008,7.3571,1.9384,1.081,-8.1515,8.0641,-7.9382,7.2416,-0.070536,-3.9334,-3.1945,0.60796,-12.215,2.0888,-1.1534,-7.0957,-2.844,-4.273,1.4448,12.944,7.4903,3.5744,9.5072,-1.6058,-2.2451,15.96,3.7993,0.67641,1.9619,-7.4105,-1.847,-6.3634,-4.7231,5.8705,-0.2516,-5.3753,1.0727,-3.5538,-10.651,-3.9356,-4.6237,3.3991,-2.1817,1.8388,-1.6034,-9.9158,-16.582,8.486,4.1813
1,133.5,-12.561,5.0346,0.7207,6.5939,-4.6574,6.4987,-4.6625,-0.45976,-2.9283,-4.6294,3.013,2.303,8.2125,6.5044,-9.3656,-0.69036,-4.448,-11.273,-9.9147,-3.7317,-4.7655,-10.909,4.8001,-7.945,-6.2801,-8.5457,-1.323,-1.8915,0.18027,4.7252,0.97707,0.50162,4.0958,3.0281,1.6259,-0.91315,14.184,-1.3957,-7.4293,-1.072,-4.7698,-4.5885,1.9931,3.0682,1.2046,-0.53422,-4.7116,11.229,-9.2191,-0.18389,-5.5294,-1.0979,-1.3984,2.0142,-8.2587,-0.48375,-7.524,-3.538,2.0185,-5.1355,-0.41467,-5.9931,1.5346,1.498,0.58083,-6.2219,5.1658,5.2271,-13.316,1.084,1.11,4.2376,-2.2946,-0.85888,7.2905,0.040621,8.532,3.149,10.902,9.1596,8.9641,4.1859,1.8133,3.3953,-1.6253,-7.1101,-3.7058,4.0615,0.11527,8.6565,-1.4001,7.3157,-8.5152,0.59928,5.5729,6.6744,-1.9345,2.782,-5.8303,-5.4447,7.812,1.3464,6.9149,3.787,2.6867,0.552,-1.6472,-0.10785,3.7676,-6.3261,-5.1878,-4.9759,-4.9835,6.5367,-8.9418,6.4361,-15.008,-1.273,6.0939,-8.0922,-3.8393,-1.3103,-16.391,-3.5553,-9.3094,7.1369,-1.7293,-5.0156,-11.712,3.5397,8.9379,-5.1711,7.7495,7.9877,6.6627,7.9005,1.7046,4.2652,-11.886,-2.631,-3.6832,-0.18562,-1.1206,1.7365,-7.6388,8.8501,2.6866,3.7698,-2.4848,4.9474,5.4351,-6.763,-4.5561,7.3585,-4.3898,9.013,-5.9207,-1.2008,12.005,0.0070779,3.52,-2.048,-3.5842,3.6184,1.3211,-9.8472,5.3392,-0.68265,1.1054,9.2058,1.0556,-3.5709,-1.8796,0.043243,-4.0511,-6.6233,-1.9781,-5.9365,-4.8565,3.9909,8.2332,4.3006,-2.7678,13.026,-3.5904,-6.0058,0.56015,-0.04189,16.238,-1.0826,-3.1125,-1.3418,15.617,-0.92096,-3.0321,6.9802,-3.5275,1.811,7.37,-13.795,-8.8536,4.7143,5.7266
